"name","namespace","rootEntityType","methodName","methodVersion","methodNamespace","methodUri","sourceRepo","workspace_key","methodPath","name_key"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA"
"1-Processing-For-Variant-Discovery","gatk","sample",NA,"1.1.0",NA,"dockstore://github.com%2Fgatk-workflows%2Fgatk4-data-processing%2Fprocessing-for-variant-discovery-gatk4/1.1.0","dockstore","help-gatk/Germline-SNPs-Indels-GATK4-b37","github.com/gatk-workflows/gatk4-data-processing/processing-for-variant-discovery-gatk4","1-Processing-For-Variant-Discovery:help-gatk/Germline-SNPs-Indels-GATK4-b37"
"2-Haplotypecaller-GVCF","gatk","sample",NA,"1.1.0",NA,"dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fhaplotypecaller-gvcf-gatk4-nio/1.1.0","dockstore","help-gatk/Germline-SNPs-Indels-GATK4-b37","github.com/gatk-workflows/gatk4-germline-snps-indels/haplotypecaller-gvcf-gatk4-nio","2-Haplotypecaller-GVCF:help-gatk/Germline-SNPs-Indels-GATK4-b37"
"3-Joint-Discovery","terra","sample_set",NA,"1.1.1",NA,"dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fjoint-discovery-gatk4/1.1.1","dockstore","help-gatk/Germline-SNPs-Indels-GATK4-b37","github.com/gatk-workflows/gatk4-germline-snps-indels/joint-discovery-gatk4","3-Joint-Discovery:help-gatk/Germline-SNPs-Indels-GATK4-b37"
"Cumulus","featured-workspaces-hca","participant",NA,"2.1.1",NA,"dockstore://github.com%2Flilab-bcb%2Fcumulus%2FCumulus/2.1.1","dockstore","featured-workspaces-hca/Intro-to-HCA-data-on-Terra","github.com/lilab-bcb/cumulus/Cumulus","Cumulus:featured-workspaces-hca/Intro-to-HCA-data-on-Terra"
"Mercury_Prep_N_Batch","theiagen-demos","illumina_specimen",NA,"v2.3.1",NA,"dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FMercury_Prep_N_Batch/v2.3.1","dockstore","theiagen-demos/MGen-CDPH-2023","github.com/theiagen/public_health_viral_genomics/Mercury_Prep_N_Batch","Mercury_Prep_N_Batch:theiagen-demos/MGen-CDPH-2023"
"SRA_Fetch","theiagen-demos","illumina_specimen",NA,"v1.4.1",NA,"dockstore://github.com%2Ftheiagen%2Fterra_utilities%2FSRA_Fetch/v1.4.1","dockstore","theiagen-demos/MGen-CDPH-2023","github.com/theiagen/terra_utilities/SRA_Fetch","SRA_Fetch:theiagen-demos/MGen-CDPH-2023"
"TheiaCoV_Augur_Prep","theiagen-demos","clearlabs_specimen",NA,"v2.3.1",NA,"dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_Augur_Prep/v2.3.1","dockstore","theiagen-demos/MGen-CDPH-2023","github.com/theiagen/public_health_viral_genomics/TheiaCoV_Augur_Prep","TheiaCoV_Augur_Prep:theiagen-demos/MGen-CDPH-2023"
"TheiaCoV_Augur_Run","theiagen-demos","clearlabs_specimen_set",NA,"v2.3.1",NA,"dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_Augur_Run/v2.3.1","dockstore","theiagen-demos/MGen-CDPH-2023","github.com/theiagen/public_health_viral_genomics/TheiaCoV_Augur_Run","TheiaCoV_Augur_Run:theiagen-demos/MGen-CDPH-2023"
"TheiaCoV_ClearLabs","theiagen-demos","clearlabs_specimen",NA,"v2.3.1",NA,"dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_ClearLabs/v2.3.1","dockstore","theiagen-demos/MGen-CDPH-2023","github.com/theiagen/public_health_viral_genomics/TheiaCoV_ClearLabs","TheiaCoV_ClearLabs:theiagen-demos/MGen-CDPH-2023"
"TheiaCoV_FASTA","theiagen-demos","clearlabs_specimen",NA,"v2.3.1",NA,"dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_FASTA/v2.3.1","dockstore","theiagen-demos/MGen-CDPH-2023","github.com/theiagen/public_health_viral_genomics/TheiaCoV_FASTA","TheiaCoV_FASTA:theiagen-demos/MGen-CDPH-2023"
"TheiaCoV_Illumina_PE","theiagen-demos","illumina_specimen",NA,"v2.3.1",NA,"dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_Illumina_PE/v2.3.1","dockstore","theiagen-demos/MGen-CDPH-2023","github.com/theiagen/public_health_viral_genomics/TheiaCoV_Illumina_PE","TheiaCoV_Illumina_PE:theiagen-demos/MGen-CDPH-2023"
"1-Preprocess-GATK_4_preprocess_BQSR_only","canine-cancer-projects","sample","GATK_4_preprocess_BQSR_only","7","kate","agora://kate/GATK_4_preprocess_BQSR_only/7","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"1-Preprocess-GATK_4_preprocess_BQSR_only:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"2-SSM-1-Mutect2_pon","canine-cancer-projects","sample","mutect2_pon.wdl","1","gatk4-somatic-snvs-indels-2.5.0","agora://gatk4-somatic-snvs-indels-2.5.0/mutect2_pon.wdl/1","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"2-SSM-1-Mutect2_pon:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"2-SSM-2-Mutect2_wdl","canine-cancer-projects","sample","Mutect2_wdl_version_2.5.0","1","kate","agora://kate/Mutect2_wdl_version_2.5.0/1","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"2-SSM-2-Mutect2_wdl:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"2-SSM-3-Platypus","canine-cancer-projects","sample","Platypus","14","kate","agora://kate/Platypus/14","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"2-SSM-3-Platypus:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"3-CNV-1-GATK-Somatic-CNVs-PON-1.3.1","canine-cancer-projects","sample_set","GATK-Somatic-CNVs-PON-1.3.1","1","CanineCNVs","agora://CanineCNVs/GATK-Somatic-CNVs-PON-1.3.1/1","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"3-CNV-1-GATK-Somatic-CNVs-PON-1.3.1:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"3-CNV-2-GATK-Somatic-CNVs-Pair-1.3.0","canine-cancer-projects","sample","GATK-Somatic-CNVs-Pair-1.3.0","1","CanineCNVs","agora://CanineCNVs/GATK-Somatic-CNVs-Pair-1.3.0/1","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"3-CNV-2-GATK-Somatic-CNVs-Pair-1.3.0:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"4-SV-1-MantaSV_TumorOnly","canine-cancer-projects","sample","MantaSV_TumorOnly","1","CanineSV","agora://CanineSV/MantaSV_TumorOnly/1","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"4-SV-1-MantaSV_TumorOnly:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"4-SV-2-MantaSV_germline","canine-cancer-projects","sample","MantaSV_germline","1","CanineSV","agora://CanineSV/MantaSV_germline/1","agora","canine-cancer-projects/Canine_OSA_cell_line_pipeline",NA,"4-SV-2-MantaSV_germline:canine-cancer-projects/Canine_OSA_cell_line_pipeline"
"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__clinical_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA"
"Part1_CRAM-To-BAM","fc-product-demo","sample",NA,"1.0.1",NA,"dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FCRAM-to-BAM/1.0.1","dockstore","fc-product-demo/Terra-Workflows-Quickstart","github.com/gatk-workflows/seq-format-conversion/CRAM-to-BAM","Part1_CRAM-To-BAM:fc-product-demo/Terra-Workflows-Quickstart"
"Part2_CRAM-To-BAM","fc-product-demo","sample",NA,"1.0.1",NA,"dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FCRAM-to-BAM/1.0.1","dockstore","fc-product-demo/Terra-Workflows-Quickstart","github.com/gatk-workflows/seq-format-conversion/CRAM-to-BAM","Part2_CRAM-To-BAM:fc-product-demo/Terra-Workflows-Quickstart"
"Part3_BAM-To-Unmapped-BAM","fc-product-demo","sample",NA,"3.0.0",NA,"dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FBAM-to-Unmapped-BAM/3.0.0","dockstore","fc-product-demo/Terra-Workflows-Quickstart","github.com/gatk-workflows/seq-format-conversion/BAM-to-Unmapped-BAM","Part3_BAM-To-Unmapped-BAM:fc-product-demo/Terra-Workflows-Quickstart"
"notebook_workflow","verily-terra-solutions",NA,NA,"v1.0.1",NA,"dockstore://github.com%2FDataBiosphere%2Fterra-examples%2Fnotebook_workflow/v1.0.1","dockstore","verily-terra-solutions/Programmatic Notebook Execution Tutorial","github.com/DataBiosphere/terra-examples/notebook_workflow","notebook_workflow:verily-terra-solutions/Programmatic Notebook Execution Tutorial"
"panoply_main","broadcptac","sample_set","panoply_main","7","broadcptac","agora://broadcptac/panoply_main/7","agora","broad-firecloud-cptac/PANOPLY_CPTAC_BRCA",NA,"panoply_main:broad-firecloud-cptac/PANOPLY_CPTAC_BRCA"
"panoply_main_phosphoproteome","broadcptac","sample_set","panoply_main","7","broadcptac","agora://broadcptac/panoply_main/7","agora","broad-firecloud-cptac/PANOPLY_CPTAC_BRCA",NA,"panoply_main_phosphoproteome:broad-firecloud-cptac/PANOPLY_CPTAC_BRCA"
"panoply_main_proteome","broadcptac","sample_set","panoply_main","7","broadcptac","agora://broadcptac/panoply_main/7","agora","broad-firecloud-cptac/PANOPLY_CPTAC_BRCA",NA,"panoply_main_proteome:broad-firecloud-cptac/PANOPLY_CPTAC_BRCA"
"panoply_unified_workflow","broadcptac","sample_set","panoply_unified_workflow","12","broadcptac","agora://broadcptac/panoply_unified_workflow/12","agora","broad-firecloud-cptac/PANOPLY_CPTAC_BRCA",NA,"panoply_unified_workflow:broad-firecloud-cptac/PANOPLY_CPTAC_BRCA"
"gdc_file_downloader__biospecimen_supplement__xlsx__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__biospecimen_supplement__xlsx__cfg:broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__clinical_supplement__xlsx__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__clinical_supplement__xlsx__cfg:broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA"
"panoply_main","broadcptac","sample_set","panoply_main","7","broadcptac","agora://broadcptac/panoply_main/7","agora","broad-firecloud-cptac/PANOPLY_CPTAC_LUAD",NA,"panoply_main:broad-firecloud-cptac/PANOPLY_CPTAC_LUAD"
"panoply_main_phosphoproteome","broadcptac","sample_set","panoply_main","7","broadcptac","agora://broadcptac/panoply_main/7","agora","broad-firecloud-cptac/PANOPLY_CPTAC_LUAD",NA,"panoply_main_phosphoproteome:broad-firecloud-cptac/PANOPLY_CPTAC_LUAD"
"panoply_main_proteome","broadcptac","sample_set","panoply_main","7","broadcptac","agora://broadcptac/panoply_main/7","agora","broad-firecloud-cptac/PANOPLY_CPTAC_LUAD",NA,"panoply_main_proteome:broad-firecloud-cptac/PANOPLY_CPTAC_LUAD"
"panoply_unified_workflow","broadcptac","sample_set","panoply_unified_workflow","12","broadcptac","agora://broadcptac/panoply_unified_workflow/12","agora","broad-firecloud-cptac/PANOPLY_CPTAC_LUAD",NA,"panoply_unified_workflow:broad-firecloud-cptac/PANOPLY_CPTAC_LUAD"
"star_fusion_hg19","CTAT","sample","star_fusion_hg19","2","CTAT","agora://CTAT/star_fusion_hg19/2","agora","ctat-firecloud/STAR-Fusion",NA,"star_fusion_hg19:ctat-firecloud/STAR-Fusion"
"star_fusion_hg38","CTAT","sample","star_fusion_hg38","1","CTAT","agora://CTAT/star_fusion_hg38/1","agora","ctat-firecloud/STAR-Fusion",NA,"star_fusion_hg38:ctat-firecloud/STAR-Fusion"
"remove-background","help-terra","sample_set","remove-background-v3-alpha","1","cellbender","agora://cellbender/remove-background-v3-alpha/1","agora","help-terra/CellBender",NA,"remove-background:help-terra/CellBender"
"4-summaryCSV","broad-firecloud-dsde","sample_set",NA,"master",NA,"dockstore://github.com%2Fmanning-lab%2FsingleVariantAssociation%2FsummaryCSV/master","dockstore","broad-t2d-dev/Running_GWAS_in_Terra","github.com/manning-lab/singleVariantAssociation/summaryCSV","4-summaryCSV:broad-t2d-dev/Running_GWAS_in_Terra"
"1-vcfToGds","workshop-temp",NA,NA,"master",NA,"dockstore://github.com%2Fmanning-lab%2FvcfToGds/master","dockstore","broad-t2d-dev/Running_GWAS_in_Terra","github.com/manning-lab/vcfToGds","1-vcfToGds:broad-t2d-dev/Running_GWAS_in_Terra"
"2-genesis_nullmodel","workshop-temp","sample_set",NA,"master",NA,"dockstore://github.com%2FAnalysisCommons%2Fgenesis_wdl%2Fgenesis_nullmodel/master","dockstore","broad-t2d-dev/Running_GWAS_in_Terra","github.com/AnalysisCommons/genesis_wdl/genesis_nullmodel","2-genesis_nullmodel:broad-t2d-dev/Running_GWAS_in_Terra"
"3-genesis_tests","workshop-temp","sample_set",NA,"master",NA,"dockstore://github.com%2FAnalysisCommons%2Fgenesis_wdl%2Fgenesis_tests/master","dockstore","broad-t2d-dev/Running_GWAS_in_Terra","github.com/AnalysisCommons/genesis_wdl/genesis_tests","3-genesis_tests:broad-t2d-dev/Running_GWAS_in_Terra"
"IlluminaGenotypingArray","warp-pipelines","sample",NA,"IlluminaGenotypingArray_v1.12.13",NA,"dockstore://github.com%2Fbroadinstitute%2Fwarp%2FIlluminaGenotypingArray/IlluminaGenotypingArray_v1.12.13","dockstore","warp-pipelines/Illumina-Genotyping-Array","github.com/broadinstitute/warp/IlluminaGenotypingArray","IlluminaGenotypingArray:warp-pipelines/Illumina-Genotyping-Array"
