name,namespace,rootEntityType,methodName,methodVersion,methodNamespace,methodUrl,sourceRepo,workspace_key,name_key,methodPath
gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_GBM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
1-Processing-For-Variant-Discovery,gatk,sample,NA,1.1.0,NA,dockstore://github.com%2Fgatk-workflows%2Fgatk4-data-processing%2Fprocessing-for-variant-discovery-gatk4/1.1.0,dockstore,help-gatk:Germline-SNPs-Indels-GATK4-b37,1-Processing-For-Variant-Discovery:help-gatk:Germline-SNPs-Indels-GATK4-b37,github.com/gatk-workflows/gatk4-data-processing/processing-for-variant-discovery-gatk4
2-Haplotypecaller-GVCF,gatk,sample,NA,1.1.0,NA,dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fhaplotypecaller-gvcf-gatk4-nio/1.1.0,dockstore,help-gatk:Germline-SNPs-Indels-GATK4-b37,2-Haplotypecaller-GVCF:help-gatk:Germline-SNPs-Indels-GATK4-b37,github.com/gatk-workflows/gatk4-germline-snps-indels/haplotypecaller-gvcf-gatk4-nio
3-Joint-Discovery,terra,sample_set,NA,1.1.1,NA,dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fjoint-discovery-gatk4/1.1.1,dockstore,help-gatk:Germline-SNPs-Indels-GATK4-b37,3-Joint-Discovery:help-gatk:Germline-SNPs-Indels-GATK4-b37,github.com/gatk-workflows/gatk4-germline-snps-indels/joint-discovery-gatk4
Cumulus,featured-workspaces-hca,participant,NA,2.1.1,NA,dockstore://github.com%2Flilab-bcb%2Fcumulus%2FCumulus/2.1.1,dockstore,featured-workspaces-hca:Intro-to-HCA-data-on-Terra,Cumulus:featured-workspaces-hca:Intro-to-HCA-data-on-Terra,github.com/lilab-bcb/cumulus/Cumulus
Mercury_Prep_N_Batch,theiagen-demos,illumina_specimen,NA,v2.3.1,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FMercury_Prep_N_Batch/v2.3.1,dockstore,theiagen-demos:MGen-CDPH-2023,Mercury_Prep_N_Batch:theiagen-demos:MGen-CDPH-2023,github.com/theiagen/public_health_viral_genomics/Mercury_Prep_N_Batch
SRA_Fetch,theiagen-demos,illumina_specimen,NA,v1.4.1,NA,dockstore://github.com%2Ftheiagen%2Fterra_utilities%2FSRA_Fetch/v1.4.1,dockstore,theiagen-demos:MGen-CDPH-2023,SRA_Fetch:theiagen-demos:MGen-CDPH-2023,github.com/theiagen/terra_utilities/SRA_Fetch
TheiaCoV_Augur_Prep,theiagen-demos,clearlabs_specimen,NA,v2.3.1,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_Augur_Prep/v2.3.1,dockstore,theiagen-demos:MGen-CDPH-2023,TheiaCoV_Augur_Prep:theiagen-demos:MGen-CDPH-2023,github.com/theiagen/public_health_viral_genomics/TheiaCoV_Augur_Prep
TheiaCoV_Augur_Run,theiagen-demos,clearlabs_specimen_set,NA,v2.3.1,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_Augur_Run/v2.3.1,dockstore,theiagen-demos:MGen-CDPH-2023,TheiaCoV_Augur_Run:theiagen-demos:MGen-CDPH-2023,github.com/theiagen/public_health_viral_genomics/TheiaCoV_Augur_Run
TheiaCoV_ClearLabs,theiagen-demos,clearlabs_specimen,NA,v2.3.1,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_ClearLabs/v2.3.1,dockstore,theiagen-demos:MGen-CDPH-2023,TheiaCoV_ClearLabs:theiagen-demos:MGen-CDPH-2023,github.com/theiagen/public_health_viral_genomics/TheiaCoV_ClearLabs
TheiaCoV_FASTA,theiagen-demos,clearlabs_specimen,NA,v2.3.1,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_FASTA/v2.3.1,dockstore,theiagen-demos:MGen-CDPH-2023,TheiaCoV_FASTA:theiagen-demos:MGen-CDPH-2023,github.com/theiagen/public_health_viral_genomics/TheiaCoV_FASTA
TheiaCoV_Illumina_PE,theiagen-demos,illumina_specimen,NA,v2.3.1,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_Illumina_PE/v2.3.1,dockstore,theiagen-demos:MGen-CDPH-2023,TheiaCoV_Illumina_PE:theiagen-demos:MGen-CDPH-2023,github.com/theiagen/public_health_viral_genomics/TheiaCoV_Illumina_PE
1-Preprocess-GATK_4_preprocess_BQSR_only,canine-cancer-projects,sample,GATK_4_preprocess_BQSR_only,7,kate,agora://kate/GATK_4_preprocess_BQSR_only/7,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,1-Preprocess-GATK_4_preprocess_BQSR_only:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
2-SSM-1-Mutect2_pon,canine-cancer-projects,sample,mutect2_pon.wdl,1,gatk4-somatic-snvs-indels-2.5.0,agora://gatk4-somatic-snvs-indels-2.5.0/mutect2_pon.wdl/1,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,2-SSM-1-Mutect2_pon:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
2-SSM-2-Mutect2_wdl,canine-cancer-projects,sample,Mutect2_wdl_version_2.5.0,1,kate,agora://kate/Mutect2_wdl_version_2.5.0/1,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,2-SSM-2-Mutect2_wdl:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
2-SSM-3-Platypus,canine-cancer-projects,sample,Platypus,14,kate,agora://kate/Platypus/14,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,2-SSM-3-Platypus:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
3-CNV-1-GATK-Somatic-CNVs-PON-1.3.1,canine-cancer-projects,sample_set,GATK-Somatic-CNVs-PON-1.3.1,1,CanineCNVs,agora://CanineCNVs/GATK-Somatic-CNVs-PON-1.3.1/1,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,3-CNV-1-GATK-Somatic-CNVs-PON-1.3.1:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
3-CNV-2-GATK-Somatic-CNVs-Pair-1.3.0,canine-cancer-projects,sample,GATK-Somatic-CNVs-Pair-1.3.0,1,CanineCNVs,agora://CanineCNVs/GATK-Somatic-CNVs-Pair-1.3.0/1,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,3-CNV-2-GATK-Somatic-CNVs-Pair-1.3.0:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
4-SV-1-MantaSV_TumorOnly,canine-cancer-projects,sample,MantaSV_TumorOnly,1,CanineSV,agora://CanineSV/MantaSV_TumorOnly/1,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,4-SV-1-MantaSV_TumorOnly:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
4-SV-2-MantaSV_germline,canine-cancer-projects,sample,MantaSV_germline,1,CanineSV,agora://CanineSV/MantaSV_germline/1,agora,canine-cancer-projects:Canine_OSA_cell_line_pipeline,4-SV-2-MantaSV_germline:canine-cancer-projects:Canine_OSA_cell_line_pipeline,NA
gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__clinical_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_DLBC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
Part1_CRAM-To-BAM,fc-product-demo,sample,NA,1.0.1,NA,dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FCRAM-to-BAM/1.0.1,dockstore,fc-product-demo:Terra-Workflows-Quickstart,Part1_CRAM-To-BAM:fc-product-demo:Terra-Workflows-Quickstart,github.com/gatk-workflows/seq-format-conversion/CRAM-to-BAM
Part2_CRAM-To-BAM,fc-product-demo,sample,NA,1.0.1,NA,dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FCRAM-to-BAM/1.0.1,dockstore,fc-product-demo:Terra-Workflows-Quickstart,Part2_CRAM-To-BAM:fc-product-demo:Terra-Workflows-Quickstart,github.com/gatk-workflows/seq-format-conversion/CRAM-to-BAM
Part3_BAM-To-Unmapped-BAM,fc-product-demo,sample,NA,3.0.0,NA,dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FBAM-to-Unmapped-BAM/3.0.0,dockstore,fc-product-demo:Terra-Workflows-Quickstart,Part3_BAM-To-Unmapped-BAM:fc-product-demo:Terra-Workflows-Quickstart,github.com/gatk-workflows/seq-format-conversion/BAM-to-Unmapped-BAM
notebook_workflow,verily-terra-solutions,NA,NA,v1.0.1,NA,dockstore://github.com%2FDataBiosphere%2Fterra-examples%2Fnotebook_workflow/v1.0.1,dockstore,verily-terra-solutions:Programmatic%20Notebook%20Execution%20Tutorial,notebook_workflow:verily-terra-solutions:Programmatic%20Notebook%20Execution%20Tutorial,github.com/DataBiosphere/terra-examples/notebook_workflow
panoply_main,broadcptac,sample_set,panoply_main,7,broadcptac,agora://broadcptac/panoply_main/7,agora,broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,panoply_main:broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,NA
panoply_main_phosphoproteome,broadcptac,sample_set,panoply_main,7,broadcptac,agora://broadcptac/panoply_main/7,agora,broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,panoply_main_phosphoproteome:broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,NA
panoply_main_proteome,broadcptac,sample_set,panoply_main,7,broadcptac,agora://broadcptac/panoply_main/7,agora,broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,panoply_main_proteome:broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,NA
panoply_unified_workflow,broadcptac,sample_set,panoply_unified_workflow,12,broadcptac,agora://broadcptac/panoply_unified_workflow/12,agora,broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,panoply_unified_workflow:broad-firecloud-cptac:PANOPLY_CPTAC_BRCA,NA
gdc_file_downloader__biospecimen_supplement__xlsx__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__biospecimen_supplement__xlsx__cfg:broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__clinical_supplement__xlsx__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__clinical_supplement__xlsx__cfg:broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TARGET_RT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
panoply_main,broadcptac,sample_set,panoply_main,7,broadcptac,agora://broadcptac/panoply_main/7,agora,broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,panoply_main:broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,NA
panoply_main_phosphoproteome,broadcptac,sample_set,panoply_main,7,broadcptac,agora://broadcptac/panoply_main/7,agora,broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,panoply_main_phosphoproteome:broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,NA
panoply_main_proteome,broadcptac,sample_set,panoply_main,7,broadcptac,agora://broadcptac/panoply_main/7,agora,broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,panoply_main_proteome:broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,NA
panoply_unified_workflow,broadcptac,sample_set,panoply_unified_workflow,12,broadcptac,agora://broadcptac/panoply_unified_workflow/12,agora,broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,panoply_unified_workflow:broad-firecloud-cptac:PANOPLY_CPTAC_LUAD,NA
star_fusion_hg19,CTAT,sample,star_fusion_hg19,2,CTAT,agora://CTAT/star_fusion_hg19/2,agora,ctat-firecloud:STAR-Fusion,star_fusion_hg19:ctat-firecloud:STAR-Fusion,NA
star_fusion_hg38,CTAT,sample,star_fusion_hg38,1,CTAT,agora://CTAT/star_fusion_hg38/1,agora,ctat-firecloud:STAR-Fusion,star_fusion_hg38:ctat-firecloud:STAR-Fusion,NA
remove-background,help-terra,sample_set,remove-background-v3-alpha,1,cellbender,agora://cellbender/remove-background-v3-alpha/1,agora,help-terra:CellBender,remove-background:help-terra:CellBender,NA
4-summaryCSV,broad-firecloud-dsde,sample_set,NA,master,NA,dockstore://github.com%2Fmanning-lab%2FsingleVariantAssociation%2FsummaryCSV/master,dockstore,broad-t2d-dev:Running_GWAS_in_Terra,4-summaryCSV:broad-t2d-dev:Running_GWAS_in_Terra,github.com/manning-lab/singleVariantAssociation/summaryCSV
1-vcfToGds,workshop-temp,NA,NA,master,NA,dockstore://github.com%2Fmanning-lab%2FvcfToGds/master,dockstore,broad-t2d-dev:Running_GWAS_in_Terra,1-vcfToGds:broad-t2d-dev:Running_GWAS_in_Terra,github.com/manning-lab/vcfToGds
2-genesis_nullmodel,workshop-temp,sample_set,NA,master,NA,dockstore://github.com%2FAnalysisCommons%2Fgenesis_wdl%2Fgenesis_nullmodel/master,dockstore,broad-t2d-dev:Running_GWAS_in_Terra,2-genesis_nullmodel:broad-t2d-dev:Running_GWAS_in_Terra,github.com/AnalysisCommons/genesis_wdl/genesis_nullmodel
3-genesis_tests,workshop-temp,sample_set,NA,master,NA,dockstore://github.com%2FAnalysisCommons%2Fgenesis_wdl%2Fgenesis_tests/master,dockstore,broad-t2d-dev:Running_GWAS_in_Terra,3-genesis_tests:broad-t2d-dev:Running_GWAS_in_Terra,github.com/AnalysisCommons/genesis_wdl/genesis_tests
IlluminaGenotypingArray,warp-pipelines,sample,NA,IlluminaGenotypingArray_v1.12.13,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FIlluminaGenotypingArray/IlluminaGenotypingArray_v1.12.13,dockstore,warp-pipelines:Illumina-Genotyping-Array,IlluminaGenotypingArray:warp-pipelines:Illumina-Genotyping-Array,github.com/broadinstitute/warp/IlluminaGenotypingArray
1-Optimus_Mouse_v2,help-terra,file_set,NA,Optimus_v5.5.0,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FOptimus/Optimus_v5.5.0,dockstore,help-terra:ISMB-Tutorial-Workspace-July-2022,1-Optimus_Mouse_v2:help-terra:ISMB-Tutorial-Workspace-July-2022,github.com/broadinstitute/warp/Optimus
0_idap_pre_processing_for_analysis,IDAP,sample,idap_pre_processing_for_analysis,12,IDAP,agora://IDAP/idap_pre_processing_for_analysis/12,agora,terracontest:%20TOSC19-idap,0_idap_pre_processing_for_analysis:terracontest:%20TOSC19-idap,NA
1_processing-for-variant-discovery-gatk4,idap,sample,processing-for-variant-discovery-gatk4,2,idap,agora://idap/processing-for-variant-discovery-gatk4/2,agora,terracontest:%20TOSC19-idap,1_processing-for-variant-discovery-gatk4:terracontest:%20TOSC19-idap,NA
4_VarScan2,idap,pair,VarScan2-packs,21,idap,agora://idap/VarScan2-packs/21,agora,terracontest:%20TOSC19-idap,4_VarScan2:terracontest:%20TOSC19-idap,NA
2_mutect2-gatk4_copy,terracontest,pair,mutect2-gatk4,19,gatk,agora://gatk/mutect2-gatk4/19,agora,terracontest:%20TOSC19-idap,2_mutect2-gatk4_copy:terracontest:%20TOSC19-idap,NA
MasSeqAlignmentOnly,MAS-seq,sample,MasSeqAlignmentOnly,2,MAS-seq,agora://MAS-seq/MasSeqAlignmentOnly/2,agora,broad-firecloud-dsde-methods:MAS-seq%20-%20Data%20Segmentation%20and%20Alignment,MasSeqAlignmentOnly:broad-firecloud-dsde-methods:MAS-seq%20-%20Data%20Segmentation%20and%20Alignment,NA
basic_stats,terra-billing-vir,release_experiment,NA,v2.0.0-rc.5,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Frun_basic_stats/v2.0.0-rc.5,dockstore,terra-billing-vir:tf-atlas,basic_stats:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/run_basic_stats
calculate_mean_shap,terra-billing-vir,znf_release_run_1,NA,main,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fcalculate_mean_shap/main,dockstore,terra-billing-vir:tf-atlas,calculate_mean_shap:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/calculate_mean_shap
create_peak_wise_splits,terra-billing-vir,release_experiment_optimize,NA,v2.0.0-rc.4,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fcreate_peak_wise_splits/v2.0.0-rc.4,dockstore,terra-billing-vir:tf-atlas,create_peak_wise_splits:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/create_peak_wise_splits
gc_matched_negatives,terra-billing-vir,mouse_release_experiment,NA,v2.0.0-rc.4,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fgc_matched_negatives_dev/v2.0.0-rc.4,dockstore,terra-billing-vir:tf-atlas,gc_matched_negatives:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/gc_matched_negatives_dev
hyperparameter_tuning,terra-billing-vir,sample,NA,main,NA,dockstore://github.com%2Fviramalingam%2Ftf_atlas_analysis%2Fhyperparameter_tuning/main,dockstore,terra-billing-vir:tf-atlas,hyperparameter_tuning:terra-billing-vir:tf-atlas,github.com/viramalingam/tf_atlas_analysis/hyperparameter_tuning
